resolver v4 sha256:24809ecd48b410ce656229cda4a87191256f25642f164844d465b1a581a925f9
manifest sha256:29cf2b0ce1af2c9b08711d4aca0a7177f41fcb77d40d68904f170fa6abd41c7e
registry sha256:fffdc910bf95986a549244388a6914211034a5478daf0dea1860b6be7a51f404
lane Φ1A-L1 · cluster-roots ['source']
dossier experiment/phase1a/source.sexp sha256:dd3ce7cc6bd973d284dd00adb417afa3e1030bcdca9da32997b435fb4c5e8aef
παραπομπές: 286 · λύθηκαν: 3 · ΠΡΟΒΛΗΜΑΤΙΚΕΣ: 283
  ✗ [experiment/phase1a/source.sexp] legal-hypo.lisp:23-39 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] provenance-link.lisp:60-88 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-penalty.lisp:82-86 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] text-canonicalizer.lisp:19 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] text-canonicalizer.lisp:18-22 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] text-canonicalizer.lisp:503-513 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] text-canonicalizer.lisp:13 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-references.lisp:44-48 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] text-canonicalizer.lisp:20 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] source-profile.lisp:434-441 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] source-profile.lisp:263-270 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] source-profile.lisp:33-34 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] source-profile.lisp:209-232 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] signed-embedding-manifest.lisp:241-266 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] signed-embedding-manifest.lisp:304-321 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] signed-embedding-manifest.lisp:695-706 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] shacl-validator.lisp:132-167 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] shacl-validator.lisp:102-109 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] turtle-parser.lisp:8 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] turtle-parser.lisp:93 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-knowledge.lisp:144-146 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-knowledge.lisp:27-35 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-deontic.lisp:113-141 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-knowledge.lisp:68-77 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-subsumption.lisp:137-160 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] fluid-induction.lisp:176-189 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] embeddings-authority.lisp:6-8 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] embeddings-authority.lisp:61-68 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] blockchain-authority.lisp:951-972 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-subsumption.lisp:33-37 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] text-canonicalizer.lisp:571-597 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] narrative-provenance.lisp:266 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] narrative-provenance.lisp:907-930 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] semantic-authority.lisp:730-754 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-extraction-verify.lisp:356-361 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-extraction-verify.lisp:38-40 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-extraction-verify.lisp:383-387 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-deontic.lisp:87 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-subsumption.lisp:88-93 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-extraction-verify.lisp:371-380 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] sparql-endpoint.lisp:10 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] sparql-endpoint.lisp:554-573 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-subsumption.lisp:33-66 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] eu-interop-layer.lisp:376-387 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-audit-system.lisp:780-787 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] ai-ingest-manifest.lisp:30-38 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] narrative-provenance.lisp:32-34 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] ai-citation-strategy.lisp:31-33 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] semantic-versioning-system.lisp:43 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] rdfs-inference.lisp:399-431 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] reasoning-authority.lisp:455-480 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] citation-authority.lisp:408-476 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] validate-logical-blocks.lisp:148-163 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] typographic-classifier.lisp:458-473 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] ai-citation-strategy.lisp:589-601 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] lexicon-neurolingo.lisp:3-4 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] greek-lemmatizer.lisp:5-6 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] reasoning-authority.lisp:5-6 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] semantic-authority.lisp:757-790 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] document-fetch.lisp:92-106 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] config.lisp:48-49 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] config.lisp:51-60 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] proof-carrying.lisp:143-155 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] constitutional-gate.lisp:59-65 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] journal.lisp:45-48 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] cognition.lisp:69-89 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] amendment-extractor.lisp:189-199 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] pdf-authority.lisp:1386-1439 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] version-graph.lisp:1497-1531 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] version-graph.lisp:193-195 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] guard-ops-pack.lisp:15-31 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] guard-metaeval.lisp:216-228 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-knowledge.lisp:148-154 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] signed-embedding-manifest.lisp:158-161 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] embeddings-authority.lisp:99-148 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] source-profile.lisp:415-432 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-extraction-verify.lisp:348-355 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-inference-engine.lisp:514-520 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-knowledge.lisp:190-207 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] deterministic-time.lisp:164-176 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] deterministic-time.lisp:129-162 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] deterministic-time.lisp:84-119 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] journal.lisp:50-59 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] journal.lisp:399-402 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] safe-read.lisp:275-308 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] journal.lisp:265-292 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] safe-read.lisp:32 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] journal.lisp:352-361 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] version-graph.lisp:1727-1729 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] version-graph.lisp:2096-2104 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] adoption-decision.lisp:90-94 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] pdf-authority.lisp:1427-1439 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] pdf-authority.lisp:944-964 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] pdf-authority.lisp:381-446 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] document-fetch.lisp:258-291 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] journal.lisp:88-92 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] adoption-decision.lisp:91-94 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] canonical-representation.lisp:338-342 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] archive-authority.lisp:87 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] archive-authority.lisp:131-132 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] jws-authority.lisp:697 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] corpus-intelligence.lisp:206 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] citation-authority.lisp:716 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-temporal.lisp:28-53 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-reasoning-bridge.lisp:69-89 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] graph-reasoning.lisp:54-90 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] protocols.lisp:145-149 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] generation.lisp:215-227 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] protocols.lisp:56 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] shacl-validator.lisp:311-323 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] signed-embedding-manifest.lisp:383-396 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-references.lisp:39-42 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] corpus-eu-links.lisp:27 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] embeddings-authority.lisp:286 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] legal-penalty.lisp:65 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] text-canonicalizer.lisp:313 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] source-profile.lisp:341-353 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] rdfs-inference.lisp:283-431 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] reasoning-authority.lisp:417-480 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] eu-interop-layer.lisp:381-387 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] static-site.lisp:61-68 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] akoma-ntoso-emitter.lisp:46-63 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
  ✗ [experiment/phase1a/source.sexp] sparql-endpoint.lisp:576-600 — ΑΓΝΩΣΤΗ ΔΙΑΔΡΟΜΗ στο manifest
